0,0
1,0
1,1
0,1
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
1,0.1
1,0.2
1,0.3
1,0.4
1,0.5
1,0.6
1,0.7
1,0.8
1,0.9
0.9,1
0.8,1
0.7,1
0.6,1
0.5,1
0.4,1
0.3,1
0.2,1
0.1,1
0,0.9
0,0.8
0,0.7
0,0.6
0,0.5
0,0.4
0,0.3
0,0.2
0,0.1
0.47953,0.51309
0.048118,0.043855
0.95638,0.048048
0.043861,0.95188
0.95198,0.95647
0.75473,0.35569
0.36076,0.26487
0.268,0.63673
0.65653,0.72828
0.089779,0.16068
0.16075,0.91014
0.9114,0.84414
0.84121,0.090323
0.452,0.76937
0.55792,0.23702
0.22983,0.45312
0.68707,0.53442
0.8146,0.68827
0.25904,0.15804
0.85214,0.25889
0.15884,0.74053
0.74562,0.84158
0.73413,0.0928
0.26717,0.9095
0.090335,0.26719
0.84579,0.4896
0.34048,0.50456
0.48286,0.33579
0.53283,0.65021
0.60972,0.85679
0.39064,0.13547
0.13789,0.60863
0.71108,0.23184
0.31172,0.77831
0.22095,0.31067
0.54259,0.075606
0.443,0.91164
0.087409,0.44369
0.7189,0.6637
0.91103,0.64377
0.91024,0.74526
0.17587,0.10448
0.82584,0.89817
0.10469,0.824
0.89915,0.17441
0.60512,0.42302
0.39696,0.62416
0.37151,0.38801
0.82425,0.585
0.82499,0.37405
0.52486,0.74172
0.45962,0.25932
0.26163,0.53622
0.60686,0.57089
0.66284,0.13544
0.14177,0.35372
0.35352,0.8577
0.82437,0.79532
0.18094,0.21799
0.21842,0.81874
0.78843,0.18378
0.92007,0.44956
0.44514,0.073117
0.55216,0.92169
0.076451,0.55252
0.64599,0.92916
0.069138,0.64537
0.35401,0.067969
0.33507,0.18707
0.26815,0.075659
0.93043,0.25579
0.18887,0.66398
0.076153,0.7316
0.73309,0.92358
0.67085,0.8056
0.9255,0.092291
0.075585,0.90742
0.90794,0.92584
0.092552,0.075546
0.56803,0.33309
0.69993,0.44278
0.9169,0.5445
0.73847,0.75394
0.38901,0.71045
0.2878,0.38512
0.62987,0.65448
0.90073,0.34683
0.41128,0.45676
0.46549,0.59287
0.5148,0.83097
0.16576,0.51691
0.4842,0.16078
0.76503,0.51143
0.77279,0.2741
0.24195,0.72381
0.27526,0.24049
0.46952,0.70633
0.33479,0.58369
0.40923,0.32768
0.5063,0.42042
0.29165,0.46378
0.55996,0.49742
0.40581,0.20113
0.20392,0.59288
0.59392,0.77949
0.70835,0.16778
0.28718,0.84161
0.64521,0.19816
0.15805,0.28698
0.063682,0.35275
0.63799,0.074753
0.35251,0.93603
0.42959,0.83261
0.16624,0.4306
0.77477,0.63105
0.32109,0.12456
0.12577,0.67838
0.68105,0.87163
0.85667,0.41784
0.14203,0.044911
0.95617,0.14158
0.85845,0.95604
0.044956,0.85794
0.51718,0.29083
0.7913,0.43137
0.6425,0.27446
0.66335,0.35372
0.67682,0.60212
0.30938,0.7009
0.29752,0.30672
0.63195,0.49336
0.40464,0.5461
0.43627,0.38554
0.7412,0.58775
0.20881,0.38637
0.38665,0.79037
0.82114,0.32131
0.33915,0.6518
0.45049,0.65726
0.34032,0.43965
0.34505,0.33421
0.58844,0.14647
0.58748,0.71115
0.52899,0.56493
0.70896,0.29721
0.05,0
0.15,0
0.25,0
0.35,0
0.45,0
0.55,0
0.65,0
0.75,0
0.85,0
0.95,0
1,0.05
1,0.15
1,0.25
1,0.35
1,0.45
1,0.55
1,0.65
1,0.75
1,0.85
1,0.95
0.95,1
0.85,1
0.75,1
0.65,1
0.55,1
0.45,1
0.35,1
0.25,1
0.15,1
0.05,1
0,0.95
0,0.85
0,0.75
0,0.65
0,0.55
0,0.45
0,0.35
0,0.25
0,0.15
0,0.05
0.024059,0.021927
0.074059,0.021927
0.024059,0.071927
0.97819,0.024024
0.92819,0.024024
0.97819,0.074024
0.02193,0.97594
0.07193,0.97594
0.02193,0.92594
0.97599,0.97824
0.97599,0.92824
0.92599,0.97824
0.04489,0.18034
0.04489,0.13034
0.18037,0.95507
0.13037,0.95507
0.9557,0.82207
0.9557,0.87207
0.82061,0.045162
0.87061,0.045162
0.71706,0.0464
0.76706,0.0464
