0.25,0
0.625,0.25
0.75,0.25
0.75,0
1,0
1,1
0,1
0,0
0.325,0.05
0.4,0.1
0.475,0.15
0.55,0.2
0.6875,0.25
0.75,0.16667
0.75,0.083333
1,0.1
1,0.2
1,0.3
1,0.4
1,0.5
1,0.6
1,0.7
1,0.8
1,0.9
0.9,1
0.8,1
0.7,1
0.6,1
0.5,1
0.4,1
0.3,1
0.2,1
0.1,1
0,0.9
0,0.8
0,0.7
0,0.6
0,0.5
0,0.4
0,0.3
0,0.2
0,0.1
0.083333,0
0.16667,0
0.83333,0
0.91667,0
0.4033,0.60954
0.19742,0.14737
0.76867,0.44677
0.83795,0.83543
0.86776,0.16107
0.064142,0.938
0.060913,0.065373
0.66302,0.65066
0.25587,0.75393
0.35788,0.37928
0.6494,0.39727
0.86002,0.30689
0.098435,0.24547
0.14638,0.082734
0.84481,0.92169
0.91948,0.85957
0.87257,0.078769
0.81035,0.1273
0.93284,0.93634
0.93177,0.14102
0.94424,0.063968
0.20577,0.54283
0.49606,0.78253
0.81639,0.62558
0.50213,0.46743
0.6902,0.5464
0.17085,0.87491
0.37194,0.23376
0.76667,0.87639
0.73287,0.3672
0.91455,0.44118
0.24269,0.091728
0.90542,0.24211
0.085279,0.35406
0.074921,0.14384
0.81786,0.21589
0.80329,0.057891
0.35017,0.86322
0.62342,0.83876
0.21673,0.41405
0.5356,0.60111
0.7515,0.75326
0.49837,0.32988
0.14198,0.66309
0.39208,0.4748
0.29674,0.62425
0.90141,0.76289
0.89405,0.54742
0.327,0.14938
0.72497,0.61975
0.086263,0.85709
0.083955,0.44891
0.91919,0.34555
0.65146,0.31428
0.7042,0.43555
0.13499,0.93303
0.79507,0.29784
0.83329,0.38248
0.14391,0.16893
0.75712,0.94271
0.20141,0.043694
0.3765,0.71528
0.53697,0.69185
0.45626,0.88904
0.25463,0.28697
0.088454,0.74632
0.10599,0.56114
0.57519,0.49281
0.66507,0.76497
0.25507,0.90569
0.29962,0.53833
0.57742,0.35811
0.77952,0.53525
0.29597,0.44067
0.9066,0.65785
0.46834,0.24025
0.67458,0.91446
0.45968,0.55391
0.44758,0.39282
0.22922,0.66894
0.16591,0.4752
0.76404,0.68129
0.81887,0.7756
0.65872,0.60126
0.067067,0.65403
0.25173,0.16813
0.40849,0.17465
0.84496,0.2658
0.72368,0.29589
0.18244,0.32655
0.44895,0.71405
0.56629,0.9138
0.58176,0.77015
0.28036,0.82288
0.38585,0.92272
0.40919,0.78972
0.23673,0.48192
0.41192,0.31231
0.56196,0.28195
0.27242,0.35762
0.70954,0.8275
0.77682,0.81416
0.3069,0.69774
0.17892,0.74287
0.35655,0.65106
0.83865,0.47082
0.64716,0.47801
0.71881,0.48847
0.14723,0.80773
0.18994,0.92837
0.60491,0.63368
0.60753,0.55517
0.53654,0.53376
0.5214,0.39552
0.18478,0.60615
0.28908,0.22704
0.69921,0.69568
0.82665,0.70985
0.57938,0.43122
0.24288,0.59583
0.46584,0.6392
0.54451,0.83917
0.14685,0.40363
0.32932,0.77377
0.21414,0.81793
0.62529,0.70149
0.32641,0.29935
0.3472,0.59512
0.20252,0.22446
0.33799,0.93835
0.38043,0.55397
0.41009,0.66568
0.2875,0.025
0.3625,0.075
0.4375,0.125
0.5125,0.175
0.5875,0.225
0.65625,0.25
0.71875,0.25
0.75,0.20833
0.75,0.125
0.75,0.041667
1,0.05
1,0.15
1,0.25
1,0.35
1,0.45
1,0.55
1,0.65
1,0.75
1,0.85
1,0.95
0.95,1
0.85,1
0.75,1
0.65,1
0.55,1
0.45,1
0.35,1
0.25,1
0.15,1
0.05,1
0,0.95
0,0.85
0,0.75
0,0.65
0,0.55
0,0.45
0,0.35
0,0.25
0,0.15
0,0.05
0.041667,0
0.125,0
0.20833,0
0.79167,0
0.875,0
0.95833,0
0.032071,0.969
0.082071,0.969
0.032071,0.919
0.030456,0.032687
0.030456,0.082687
0.072123,0.032687
0.049218,0.27273
0.049218,0.22273
0.11486,0.041367
0.15652,0.041367
0.1719,0.11505
0.10365,0.074054
0.8724,0.96085
0.8224,0.96085
0.84138,0.87856
0.95974,0.82978
0.95974,0.87978
0.87871,0.8475
0.88214,0.89063
0.85295,0.039385
0.89462,0.039385
0.87016,0.11992
0.78017,0.14698
0.78017,0.10532
0.83905,0.14418
0.84146,0.10303
0.96642,0.96817
0.96642,0.91817
0.91642,0.96817
0.88882,0.92901
0.92616,0.89795
0.96588,0.12051
0.96588,0.17051
0.89977,0.15104
0.90217,0.10989
0.97212,0.031984
0.97212,0.081984
0.93046,0.031984
0.9084,0.071369
0.93801,0.10249
0.80231,0.85591
0.80574,0.89904
0.75077,0.40699
0.69113,0.38224
0.95728,0.42059
0.95728,0.47059
0.24634,0.045864
0.28384,0.070864
0.22005,0.11955
0.19453,0.087231
0.95271,0.22105
0.95271,0.27105
0.88659,0.20159
0.88272,0.2745
0.9186,0.19156
0.04264,0.37703
0.04264,0.32703
0.091857,0.29976
0.03746,0.17192
0.03746,0.12192
0.067917,0.10461
0.086678,0.19466
0.11065,0.11329
0.78393,0.23295
0.78393,0.19128
0.84281,0.18848
0.8141,0.1716
0.86164,0.229
0.77665,0.028945
0.77665,0.070612
0.81831,0.028945
0.83793,0.06833
0.80682,0.092595
0.37498,0.42704
0.44711,0.47111
0.9507,0.73144
0.9507,0.78144
0.86968,0.79916
0.91044,0.81123
0.94702,0.52371
0.94702,0.57371
0.85522,0.5865
0.9043,0.4943
0.326,0.099688
0.3635,0.12469
0.34947,0.19157
0.28484,0.12055
0.69399,0.6352
0.77068,0.62267
0.70759,0.58308
0.043132,0.87854
0.043132,0.82854
0.075202,0.89755
0.12856,0.866
0.041978,0.47446
0.041978,0.42446
0.084617,0.40149
0.95959,0.32277
0.95959,0.37277
0.8896,0.32622
0.91687,0.39336
0.91231,0.29383
0.63823,0.28214
0.66948,0.28214
0.65043,0.35577
0.69216,0.34074
0.73644,0.44116
0.6768,0.41641
0.71853,0.40138
0.1675,0.96651
0.1175,0.96651
0.099566,0.93551
0.15292,0.90397
0.11063,0.89506
0.77254,0.27392
0.82755,0.30237
0.76397,0.33252
0.80647,0.25687
0.80098,0.41462
0.84665,0.34469
0.78308,0.37484
0.87392,0.41183
0.87624,0.36401
0.81418,0.34016
0.17066,0.15815
0.12117,0.2072
